GAME_ID,Team_ID_1,Team_ID_2,GAME_DATE_1,MATCHUP_1,PTS_1,PTS_2,win%_1,efg%_1,fta_rate_1,tov%_1,oreb%_1,offrtg_1,defrtg_1,pace_1,ppg_1,opp_ppg_1,dreb%_1,win%_2,efg%_2,fta_rate_2,tov%_2,oreb%_2,offrtg_2,defrtg_2,pace_2,ppg_2,opp_ppg_2,dreb%_2
0022300899,1610612749,1610612744,2024-03-06,MIL @ GSW,90,125,0.5,0.5565819861431871,0.2690531177829099,0.10530983261279238,0.19908466819221968,1172847.0,114070000.00000003,1.9910399999999997,113.1,110.0,0.7736720554272517,0.5,0.5372460496613995,0.20993227990970656,0.12081683078376511,0.22632794457274827,1149087.5,118147087.5,2.00568,110.0,113.1,0.8009153318077803
0022300915,1610612749,1610612747,2024-03-08,MIL @ LAL,122,123,0.5,0.5482204362801377,0.25602755453501724,0.10772290354656945,0.19545454545454546,1160555.9166666665,115847233.33333333,2.00024,111.4,111.2,0.7738927738927739,0.5,0.5536117381489842,0.19074492099322798,0.12643719982535293,0.2261072261072261,1161067.0,116315525.0,2.00472,111.2,111.4,0.8045454545454546
0022300924,1610612749,1610612746,2024-03-10,MIL @ LAC,124,117,0.5,0.5504587155963303,0.2545871559633027,0.10188203912270302,0.18636363636363637,1163960.0000000002,115980300.0,1.9953600000000002,112.0,111.6,0.7870370370370371,0.5,0.5548642533936652,0.20248868778280543,0.1213769438563189,0.21296296296296297,1166871.0,117105333.33333334,2.00752,111.6,112.0,0.8136363636363636
0022300945,1610612749,1610612758,2024-03-12,MIL @ SAC,94,129,0.5,0.5459242250287026,0.2571756601607348,0.09855331176317454,0.18961625282167044,1151655.625,115268850.0,1.9831199999999998,111.5,111.6,0.7725225225225225,0.5,0.5474090407938258,0.18302094818081588,0.11070378570650793,0.22747747747747749,1163709.0,116266625.0,2.00208,111.6,111.5,0.8103837471783296
0022300998,1610612749,1610612738,2024-03-20,MIL @ BOS,119,122,0.5,0.5322209436133487,0.26927502876869963,0.10000370384088299,0.19290465631929046,1138801.0,116052200.0,1.98592,110.1,112.2,0.7874720357941835,0.5,0.5527472527472528,0.17362637362637362,0.10425049381812862,0.21252796420581654,1167020.25,114517762.5,1.9970399999999997,112.2,110.1,0.8070953436807096
0022301061,1610612749,1610612740,2024-03-28,MIL @ NOP,100,107,0.5,0.5451911935110081,0.25840092699884126,0.10269624318470387,0.19770114942528735,1143149.6666666665,115956833.33333333,1.9702399999999998,111.4,113.0,0.78125,0.5,0.5550660792951542,0.1762114537444934,0.10106578463800073,0.21875,1165783.3333333335,114927666.66666667,1.9808000000000001,113.0,111.4,0.8022988505747126
0022301076,1610612749,1610612737,2024-03-30,MIL @ ATL,122,113,0.5,0.5473684210526316,0.2596491228070175,0.10435469314079422,0.18475750577367206,1131232.0,115172533.33333334,1.96736,110.4,112.4,0.7782608695652173,0.5,0.5387554585152838,0.19104803493449782,0.09149130832570906,0.2217391304347826,1160295.8333333335,113965000.0,1.982,112.4,110.4,0.815242494226328
0022301095,1610612749,1610612764,2024-04-02,MIL @ WAS,113,117,0.5,0.5526004728132388,0.27423167848699764,0.1048079465196208,0.17772511848341233,1141942.8333333333,115834416.66666667,1.96816,111.4,113.0,0.7893569844789357,0.5,0.5417582417582417,0.1978021978021978,0.09013980868285504,0.2106430155210643,1167902.0833333335,115136541.66666667,1.9844000000000002,113.0,111.4,0.8222748815165877
0022301179,1610612749,1610612760,2024-04-12,MIL @ OKC,107,125,0.4,0.535632183908046,0.26666666666666666,0.09748579492702493,0.19369369369369369,1143871.5,118619887.5,1.98216,110.8,114.9,0.8031674208144797,0.6,0.5524282560706402,0.2052980132450331,0.09025270758122743,0.19683257918552036,1195486.625,115282783.33333333,1.9976799999999997,114.9,110.8,0.8063063063063063
0022301191,1610612749,1610612753,2024-04-14,MIL @ ORL,88,113,0.3,0.5368239355581128,0.25891829689298046,0.1061865189289012,0.19501133786848074,1146550.0,122028645.83333334,1.994,110.4,117.5,0.8041002277904328,0.7,0.56078860898138,0.20372398685651696,0.08716875871687586,0.1958997722095672,1228658.3333333335,115441600.0,2.0076799999999997,117.5,110.4,0.8049886621315193
